lat,lon,uid,aqi,name,time,date
6.913047,79.84807,9571,42,"Colombo US Embassy, Sri Lanka",01:30:00,11/08/2023
16.9872867,81.7363176,11303,82,"Anand Kala Kshetram, Rajamahendravaram, India",02:30:00,11/08/2023
47.04944444,6.979166667,2697,41,"Chaumont, Switzerland",02:00:00,11/08/2023
51.7188,75.3119,-402919,66,ПНЗ 3,03:24:44,11/08/2023
-8.383508,-74.53983,-409774,84,UPCH_UCA_Pucal_IVITA_22,03:27:01,11/08/2023
4.758891,115.013667,2611,57,"Limbang, Sarawak, Malaysia",02:00:00,11/08/2023
41.5462,45.0145,12472,36,"Batumi Str. 19, Rustavi, Georgia",02:00:00,11/08/2023
36.77371291,34.55790299,4050,67,"Icel, Turkey",03:00:00,11/08/2023
54.7784861,-127.168542,13975,18,"Smithers Muheim Memorial, British Comlumbia, Canada",01:00:00,11/08/2023
22.0019,100.7939,7221,50,"Jinghong City Jiangnan, Xishuangbanna (西双版纳州景洪市江南)",02:00:00,11/08/2023
15.888653,74.541751,14699,54,"Ramteerth Nagar, Belgaum, India",02:30:00,11/08/2023
41.658195,-91.503471,6920,58,"Hoover School, Iowa City, Iowa, USA",02:00:00,11/08/2023
45.2108,-93.6686,7341,31,"St. Michael, Minnesota, USA",03:00:00,11/08/2023
17.351683,-88.55405,-225001,9,The Belize Zoo,03:26:37,11/08/2023
13.008556,76.125258,13728,72,"B.Katihalli, Hassan, India",01:30:00,11/08/2023
39.942,119.537,658,61,"Contruction Plazz, Qinhuangdao (秦皇岛市建设大厦)",02:00:00,11/08/2023
23.8175497,91.2726974,14139,155,"Bardowali, Agartala, India",02:30:00,11/08/2023
52.3744,20.6936,-110554,4,Prosta,03:20:49,11/08/2023
48.80893333,9.229861111,6172,50,"Stuttgart-Bad Cannstatt, Germany",02:00:00,11/08/2023
33.4997,-86.9242,7318,65,"Wylam, Alabama, USA",03:00:00,11/08/2023
40.4316,-86.8525,7509,41,"Lafayette-Greenbush St, Indiana, USA",01:00:00,11/08/2023
40.800797,-81.372853,7458,42,"Canton, Ohio, USA",03:00:00,11/08/2023
21.6828,110.8592,4295,82,"Gaoling, Maoming (茂名高岭)",02:00:00,11/08/2023
42.4909,78.3921,-224326,4,ул.Токтогула,03:24:46,11/08/2023
47.6011,-103.2642,8889,38,"Trnp-nu, North Dakota, USA",03:00:00,11/08/2023
55.887121,37.2650671,-104428,148,46Н-04637,03:22:56,11/08/2023
45.038544,9.669349,9387,62,"Parco Montecucco, Emilia Romagna, Italy",06:00:00,10/08/2023
48.9623,4.360030556,6808,40,"Châlons-en-Champagne, Champagne Ardenne, France",00:00:00,11/08/2023
5.16425,-52.6465,10081,25,"Lycée Kourou, Guyane, France",03:00:00,11/08/2023
49.1786121,-2.0951546,-398191,42,Elizabeth Street St Saviour Jersey,02:00:00,11/08/2023
14.7829,98.594645,-198604,4,เขื่อนวชิราลงกรณ ต.ท่าขนุน อ.ทองผาภูมิ จ.กาญจนบุรี,03:00:00,11/08/2023
16.886318,-24.989064,-398386,13,"Mindelo, São Vicente",02:00:00,11/08/2023
13.1276288,78.1570122,13723,104,"Tamaka Ind. Area, Kolar, India",02:30:00,11/08/2023
25.5803419,91.8942571,14136,118,"JN Stadium, Shillong, India",02:30:00,11/08/2023
9.36399,78.831977,14129,53,"Chalai Bazaar, Ramanathapuram, India",02:30:00,11/08/2023
46.425416,-117.060445,105,26,"13th St, Clarkston, Washington, USA",04:00:00,11/08/2023
54.782,32.024,-106702,20,улица Нахимова,03:26:13,11/08/2023
22.295501,104.133739,13761,23,"Lào Cai/Trạm gần KCN Tằng Loỏng 2, Vietnam",03:00:00,11/08/2023
11.875,75.3732,12819,96,"Thavakkara, Kannur, India",02:30:00,11/08/2023
38.20374143,37.19816224,4052,90,"Kahramanmaras (Elbistan), Turkey",03:00:00,11/08/2023
40.63389,-4.01333,8253,70,"collado villalba, Madrid, Spain",01:00:00,11/08/2023
33.3311,-87.0036,7321,34,"Mcadory, Alabama, USA",03:00:00,11/08/2023
9.933692,-84.06519,-13075,17,"San Jose, Escalante",03:26:08,11/08/2023
49.052486,-76.97599,-403069,83,Lebel-sur-Quévillon,03:24:39,11/08/2023
14.979537,102.098335,1854,89,"Municipal Waste Water Pumping Station, Nakhon Ratchasima, Thailand (สถานีสูบน้ำเสีย เทศบาลนครราชสีมา)",03:00:00,11/08/2023
25.7815621,-100.1875974,6497,124,"Apodaca, Nuevo Leon, Mexico",02:00:00,11/08/2023
50.018425,-125.2844,4239,2,"Elk Falls Dogwood, British Comlumbia, Canada",00:00:00,11/08/2023
39.494,67.602,-209695,12,"AS, Panjakent",03:21:53,11/08/2023
51.212,51.349,-191878,148,ПНЗ №3,03:24:27,11/08/2023
-33.6499446,115.3446115,6439,36,Busselton,03:00:00,11/08/2023
47.3775,8.530555556,2701,49,"Zurich Kaserne, Switzerland",02:00:00,11/08/2023
34.3561,-77.8617,7544,30,"Castle H, North Carolina, USA",02:00:00,11/08/2023
34.6811,-92.3283,7380,53,"Adeq-dsr, Arkansas, USA",01:00:00,11/08/2023
39.16602,-120.14883,8350,50,"Tahoe City - 221 Fairway Drive, Placer, California",01:00:00,11/08/2023
53.336,83.69,-349525,10,Взлётная улица,03:25:24,11/08/2023
42.9409,89.191,7229,76,"City EPA, Turpan (吐鲁番地区市环保局)",02:00:00,11/08/2023
32.716835,-114.72927,-361954,53,AYUNTAMIENTO DE MEXICALI - DELEGACION LOS ALGODONES,03:26:24,11/08/2023
56.18657,-117.604994,14116,23,"Grimshaw, Alberta, Canada",02:00:00,11/08/2023
-0.8957,-89.6087,-27679,28,UNC-CH/USFQ Galapagos Science Center,03:26:23,11/08/2023
52.062,23.764,-351244,48,Карьерная улица,03:25:22,11/08/2023
47.6171136,-122.3044689,142,42,"Olive St, Seattle, Washington, USA",01:00:00,11/08/2023
44.104498,-115.972386,5302,30,"Garden Valley, Idaho, USA",02:00:00,11/08/2023
-25.877861,29.186472,10763,156,"eMalahleni - SAWS, Nkangala, South Africa",03:00:00,11/08/2023
5.4218918,95.4463322,8646,16,"Indrapuri, Indonesia",03:00:00,11/08/2023
19.1135051,73.008978,12461,76,"Mahape, Navi Mumbai, India",02:30:00,11/08/2023
23.685297,86.945968,11271,119,"Asansol Court Area, Asansol, India",02:30:00,11/08/2023
-46.1475843,168.3234664,11981,42,"Winton Winton At Essex Street, New Zealand",02:00:00,11/08/2023
36.82863,128.62621,13956,50,"Yeongju-dong, Gyeongbuk, South Korea (영주동 경북)",02:00:00,11/08/2023
36.99190372,35.32605773,13904,147,"Turhan Cemal Beriker Bulvarı, Turkey",03:00:00,11/08/2023
28.09915985,-17.12042809,6747,78,"Residencia Escolar-SS Gomera, Canarias, Spain",01:00:00,11/08/2023
48.014856,34.950205,-51091,55,"Street Molodizhna, 1",03:26:51,11/08/2023
-32.472333,151.091803,12487,47,Upper-hunter Camberwell,03:00:00,11/08/2023
27.156708,84.997761,10492,37,"Simara, Nepal",02:15:00,11/08/2023
37.574391,43.7387312,5261,60,"Hakkari, Turkey",03:00:00,11/08/2023
34.7333333,33.3333333,2945,89,"Zygi Industrial Station, Cyprus (Ζύγι - Βιομηχανικός Σταθμός)",03:00:00,11/08/2023
61.4991,23.80221,4919,29,"Kaleva, Tampere, Finland",03:00:00,11/08/2023
53.1434501,8.2145521,6212,31,"Oldenburg(verkehrsstation), Germany",03:00:00,11/08/2023
-20.78468928,-49.39827779,374,35,"São José do Rio Preto, São Paulo, Brazil",03:00:00,11/08/2023
3.177084,113.041091,2607,65,"Bintulu, Sarawak, Malaysia",02:00:00,11/08/2023
16.061944,-16.423333,-399550,27,UGB-PSU,02:00:00,11/08/2023
53.110514,-109.286842,9274,17,"Maidstone, Saskatchewan, Canada",00:00:00,11/08/2023
32.5,80.1161,7069,40,"Ngari Station, Ngari Sanai (阿里地区阿里监测站)",02:00:00,11/08/2023
41.675,-0.886944444,11994,43,"Actur, Zaragoza, Spain",02:00:00,11/08/2023
47.194147,-1.581678,14091,39,"Trentemoult, Rezé, Loire, France",03:00:00,11/08/2023
37.518636,130.7970965,5376,46,"Taeha-ri, Gyeongbuk, South Korea (태하리 경북)",03:00:00,11/08/2023
51.46411354,-0.114581027,14614,73,"Lambeth - Brixton Road, United Kingdom",02:00:00,11/08/2023
55.85917,-4.258889,6001,31,"Glasgow Kerbside, United Kingdom",01:00:00,11/08/2023
53.902016,-122.67971,-30928,18,AQSU-51B9,03:27:20,11/08/2023
39.55,8.786,-141814,9,Via Rinascita,03:25:39,11/08/2023
47.7346,-53.237,-354418,14,AQSU-E331,03:26:49,11/08/2023
55.34389,-131.65001,-233566,10,Front Street,03:00:00,11/08/2023
63.84549728,15.31973034,10521,17,"Bredkälen, Sweden",02:00:00,11/08/2023
39.27833333,-9.245555556,8377,25,"Lourinhã, Lourinhã, Portugal",01:00:00,11/08/2023
40.64144,-74.20836,3558,74,"Elizabeth Trailer, NewJersey, USA",03:00:00,11/08/2023
57.792936,-152.39839,-233749,4,Egan Way,03:00:00,11/08/2023
47.067,51.886,-217513,64,Курсай,03:24:00,11/08/2023
27.8344,114.9831,5872,102,"Feiyu, Xinyu (新余飞宇)",02:00:00,11/08/2023
53.382338,10.540524,11675,35,"Lauenburg-Murjahnstraße, Schleswig-Holstein, Germany",01:00:00,11/08/2023
45.562203,-122.575624,10153,27,"Portland Cully Helensview, Oregon, USA",02:00:00,11/08/2023
56.264,43.898,-247342,70,проспект Бусыгина,03:23:29,11/08/2023
52.20885,-88.01528,-345862,3,AQSU-Neskantaga WTP,03:27:23,11/08/2023
35.1967,-90.1911,7382,33,"Marion, Arkansas, USA",01:00:00,11/08/2023
44.3148443,-85.6023643,13072,59,"Eliza Howell- Roadway, Michigan, USA",04:00:00,11/08/2023
32.5774417,131.6838922,11549,78,"Oroshihonmachi, Nobeoka-shi, Miyazaki-ken, Japan (新延岡自排局延岡市)",00:00:00,11/08/2023
27.1725,-80.24055556,6297,52,"Stuart, Martin, Florida, USA",04:00:00,11/08/2023
45.42452625,-76.32953226,-407215,71,Galetta,03:28:53,11/08/2023
26.745635,128.1779073,3756,63,"Okinawa, Japan (国設辺戸岬酸性雨国頭郡国頭村)",02:00:00,11/08/2023
62.22864,-133.3564,-397762,22,AQSU-442E (Faro),03:27:21,11/08/2023
34.906082,-95.794128,7367,46,"McAlester, Oklahoma, USA",03:00:00,11/08/2023
43.1847,124.3897,7283,46,"jìng yuán, Siping (四平境园)",02:00:00,11/08/2023
36.71536496,37.12716055,4088,51,"Kilis, Turkey",03:00:00,11/08/2023
32.7639,116.8028,7098,129,"Panji District Government, Huainan (淮南潘集区政府)",02:00:00,11/08/2023
41.62476609,32.35655998,4117,58,"Bartin, Turkey",03:00:00,11/08/2023
23.75041255,53.74585522,3779,289,"Habshan South, UAE",03:00:00,11/08/2023
41.573734,120.450372,4345,76,Chaoyang (朝阳),02:00:00,11/08/2023
24.792403,84.992416,13808,166,"Kareemganj, Gaya, India",02:30:00,11/08/2023
12.304907,-1.497184,13844,104,"Ouagadougou US Embassy, Burkina Faso",02:00:00,11/08/2023
46.533194,-84.309917,14123,21,"Sault Ste. Marie, Ontario, Canada",04:00:00,11/08/2023
47.226,39.702,-182149,17,переулок Островского,03:26:34,11/08/2023
59.732,30.468,-344473,42,Колпинское шоссе,03:26:16,11/08/2023
-36.7784,144.300064,13046,31,Bendigo,03:00:00,11/08/2023
5.36,-4.0083,12793,68,"Abidjan US Embassy, Ivory Coast",01:00:00,11/08/2023
37.67283315,121.0662505,565,53,"Dajijia, Yantai (烟台大季家)",02:00:00,11/08/2023
-2.79510965,115.9712548,13645,28,"Kotabaru, Indonesia",03:00:00,11/08/2023
29.700278,107.373056,10443,76,"Tàijí dàdào, Chongqing (重庆太极大道)",03:00:00,11/08/2023
4.932,8.33,-399667,97,"CRUTECH,Calabar - CAR",02:00:00,11/08/2023
-44.94857127,168.8457372,11973,43,"Arrowtown, New Zealand",01:00:00,11/08/2023
23.182719,75.768218,11286,108,"Mahakaleshwar Temple, Ujjain, India",02:30:00,11/08/2023
39.192966,-106.823183,7631,52,"Aspen PM, Colorado, USA",02:00:00,11/08/2023
21.30383819,-157.8711711,5273,42,"Sand Island, Hawaii, USA",03:00:00,11/08/2023
46.606,49.2671,-402814,97,Ганюшкино,03:24:40,11/08/2023
57.1067657,32.6232938,-93349,8,Береговая улица,03:22:00,11/08/2023
7.884488,98.391283,1827,34,"Municipal Health Center 1, Phuket, Thailand (ศูนย์บริการสาธารณสุข 1 กองการแพทย์ เทศบาลนครภูเก็ต)",03:00:00,11/08/2023
50.4217,124.1303,10445,59,"Public security bureau, Daxinganling (大兴安岭地公安局)",02:00:00,11/08/2023
28.359581,79.414455,14133,82,"Civil Lines, Bareilly, India",02:30:00,11/08/2023
44.920081,2.441083,10063,55,"Aurillac Lagarde, Auvergne, France",02:00:00,11/08/2023
45.614028,-61.362122,8860,18,"Port Hawkesbury, Nova Scotia, Canada",02:00:00,11/08/2023
44.2921,-121.5555,92,134,"Sisters, Oregon, USA",02:00:00,11/08/2023
51.848,107.62,-197362,13,Комсомольская улица,03:22:23,11/08/2023
-25.5159,152.6894,14876,68,Maryborough,02:00:00,11/08/2023
44.98042222,14.12210833,5165,41,"Koromačno, Croatia",01:00:00,11/08/2023
37.176667,119.940556,10275,68,"Laizhou Municipal Government, Laizhou City (莱州市莱州市政府)",02:00:00,11/08/2023
35.067243,112.601919,5825,163,"xīn xíngzhèngqū, Jiyuan (济源新行政区)",02:00:00,11/08/2023
34.89916667,106.8511111,11105,114,"Jixian Environmental Protection Bureau, Baoji (宝鸡陇县环保局)",03:00:00,11/08/2023
-29.97039024,-71.33603825,4977,55,"Coquimbo, Chile",03:00:00,11/08/2023
42.6836392,141.6914783,2270,31,"Numanohata, Tomakomai, Hokkaido Prefecture, Japan (沼ノ端公園苫小牧市)",02:00:00,11/08/2023
37.4769,-97.3664,13145,45,"Peck, Kansas, USA",03:00:00,11/08/2023
44.657014,-111.089618,7529,25,"West Yellowstone Park Ent #2, Montana, USA",02:00:00,11/08/2023
45.1048,3.27754,8612,67,"Rageade (15), Rurale, Auvergne, France",02:00:00,11/08/2023
-32.0722349,-52.1655279,-399916,34,Rio Grande University,03:28:30,11/08/2023
48.4658,129.4942,7270,65,"Tangwanghe National Park, Yichun (伊春汤旺河国家公园)",02:00:00,11/08/2023
42.3152306,140.9737991,6468,72,"Muroran, Hokkaido Prefecture, Japan (御前水地区測定局室蘭市)",02:00:00,11/08/2023
44.283857,12.332249,9411,62,"Delta Cervia, Emilia Romagna, Italy",06:00:00,10/08/2023
39.78995,3.07413,8389,36,"torre meteorológica i, Baleares, Spain",23:00:00,10/08/2023
41.6175,-87.1992,7504,67,"Ogden Dunes, Indiana, USA",01:00:00,11/08/2023
37.36075,-118.3308,13220,34,"Bishop-White Mountain Research Center, Inyo, California",02:00:00,11/08/2023
35.3583621,136.6113394,3689,42,"Nishitogawacho, Ogaki, Gifu, Japan (大垣中央大垣市)",02:00:00,11/08/2023
51.028931,7.004976,6103,51,"Leverkusen-Manfort, Germany",01:00:00,11/08/2023
27.31013,88.59687,-254950,85,NASA_AQCS_201_cpa,03:26:10,11/08/2023
-29.934094,30.988622,11837,95,"Wentworth Reservior-NAQI, eThekwini Metro, South Africa",03:00:00,11/08/2023
20.995808,105.8088308,-347719,200,"Research Center for Environmental Monitoring and Modeling, Vietnam National University, Hanoi, Vietnam (purple air project, Vietnam)",03:00:00,11/08/2023
53.132471,26.025564,-195856,26,Lenina Street,03:25:18,11/08/2023
55.6750137,12.5693995,3317,36,"H.C.Andersens Boulevard, Copenhagen, Denmark",01:00:00,11/08/2023
51.29166667,9.774444444,10870,38,"Wald, Witzenhausen, Germany",02:00:00,11/08/2023
46.6964,-68.033096,7331,20,"Micmac, Maine, USA",03:00:00,11/08/2023
42.9288,-109.788,7541,39,"Pinedale, Wyoming, USA",02:00:00,11/08/2023
-45.254852,169.390333,11972,17,"Alexandra, New Zealand",02:00:00,11/08/2023
49.529137,-96.68012,-251248,21,AQSU-E639,03:10:56,11/08/2023
32.8797604,-117.2357507,-398059,20,Price Center,02:00:00,11/08/2023
43.223044,27.587239,10567,32,"Devnya - Izvorite, Bulgaria",00:00:00,11/08/2023
45.54301186,13.71352366,5140,46,"Koper, Slovenia",03:00:00,11/08/2023
26.90819444,-101.427,9167,57,"Jurisdicción Sanitaria, Monclova, Coahuila, Mexico",02:00:00,11/08/2023
44.476101,-73.210297,7373,56,"Burlington, Vermont, USA",03:00:00,11/08/2023
19.618158,-155.971242,13227,30,"Kailua-kona, Hawaii, USA",03:00:00,11/08/2023
21.152875,79.0517531,12444,109,"Opp GPO Civil Lines, Nagpur, India",02:30:00,11/08/2023
38.110582,140.0344325,1897,53,"Koyacho, Nagai, Yamagata, Japan (長井高野長井市)",02:00:00,11/08/2023
36.869739,126.280761,9548,65,"Taeangun-myeon, Chungnam, South Korea (이원면 충남)",02:00:00,11/08/2023
31.492525,36.058835,13583,60,"Al-Zmeileh, Amman, Jordan (محطة الزميلة)",01:00:00,11/08/2023
41.156056,27.811111,11838,61,"Tekirdag Corlu, Turkey",03:00:00,11/08/2023
10.334735,123.599164,-398011,65,Toledo 1,02:00:00,11/08/2023
47.32197,110.66209,-217465,36,Khentii_01(Цэцэрлэгт хүрээлэн),03:26:08,11/08/2023
-35.3778,140.5378,13791,4,SA Murray Darling Basin Lameroo,01:00:00,11/08/2023
-30.98178,150.2607,-340411,76,NSW DPE PA2 AQMN 36,03:27:53,11/08/2023
23.17846,112.989113,14278,93,"南海狮山,  (佛山市南海狮山)",01:00:00,11/08/2023
42.827625,74.58384,11403,80,"Bishkek US Embassy, Kyrgyzstan (Бишкек АКШ элчилиги)",02:00:00,11/08/2023
51.125286,71.46722,10497,57,"Nur-Sultan, US Embassy, Kazakhstan (Нұр-Сұлтан, АҚШ елшілігі)",02:00:00,11/08/2023
61.12536,28.45078,4947,57,"Pulp, Lappeenranta, Finland",02:00:00,11/08/2023
21.01758333,-101.2573611,10166,68,"Guanajuato Universidad Gto Sede Belen, Mexico",01:00:00,11/08/2023
-41.419,147.124,3289,76,Ti Tree Bend,03:00:00,11/08/2023
34.466073,136.8477978,2194,55,"Arashimacho, Toba, Mie, Japan (鳥羽高校鳥羽市)",01:00:00,11/08/2023
16.8256,96.1445,11784,25,"Rangoon US Embassy, Maynmar",02:30:00,11/08/2023
42.40538,1.1299304,10537,57,"Sort, Catalunya, Spain",23:00:00,10/08/2023
49.4868046,11.7855875,6051,43,"Lohe, Sulzbach-Rosenberg, Germany",02:00:00,11/08/2023
49.215267,-122.98558,-369271,31,AQSU-80BD,03:23:54,11/08/2023
-38.22161674,175.8584304,11990,25,"Tokoroa Billah Street, New Zealand",02:00:00,11/08/2023
37.28342,-79.88452,5356,16,"Herman L. Horn Elementary School, Roanoke, USA",02:00:00,11/08/2023
25.294147,121.539141,11194,59,"FugueiCape, Taiwan",03:00:00,11/08/2023
-22.11993674,-51.40877707,364,38,"Presidente Prudente, São Paulo, Brazil",03:00:00,11/08/2023
56.462383,-2.96739,5974,30,"Dundee Seagate, United Kingdom",01:00:00,11/08/2023
64.334,-21.835,10019,17,"Grund., Gröf, Iceland",02:00:00,11/08/2023
45.806357,-108.426551,9644,12,"Billlings Lockwood, Montana, USA",02:00:00,11/08/2023
-23.50242658,-47.47902991,376,28,"Sorocaba, São Paulo, Brazil",03:00:00,11/08/2023
26.855047,100.227751,7913,70,Lijiang (丽江),02:00:00,11/08/2023
12.9099161,80.1076538,12431,121,"Alandur Bus Depot, Chennai, Chennai, India",02:30:00,11/08/2023
42.55388889,18.28472189,12482,47,"Zračna luka Dubrovnik, Croatia",02:00:00,11/08/2023
40.6978,-89.5889,7395,56,"Peoria_j, Illinois, USA",03:00:00,11/08/2023
-37.2,174.86,9302,6,"Patumahoe, Auckland",04:00:00,11/08/2023
39.84318465,33.51810099,4107,100,"Kirikkale, Turkey",03:00:00,11/08/2023
40.6337738,22.9452877,12413,50,"Agia Sofia, Greece",01:00:00,11/08/2023
36.043863,14.239607,-402916,80,Gozo,03:20:00,11/08/2023
49.51421414,0.100861112,8620,37,"Ville-haute EREA Genevoix, Le Havre, France",03:00:00,11/08/2023
-8.098942,-79.03146,-21874,54,"Primavera, Trujillo, Peru",03:27:21,11/08/2023
35.5003575,139.6850703,1907,55,"Honchodori, Kanagawa, Japan (鶴見区潮田交流プラザ横浜市鶴見区)",02:00:00,11/08/2023
37.0436918,136.9534987,2127,30,"Kojimamachi, Nanao, Ishikawa, Japan (七尾七尾市)",02:00:00,11/08/2023
19.03028754,101.8293633,-410302,139,ลาว 5 (PurpleAir),03:00:00,11/08/2023
39.2282,106.7704,4441,151,"Huinong South Street, Shizuishan (石嘴山惠农南大街)",01:00:00,11/08/2023
31.62,74.876512,11321,156,"Golden Temple, Amritsar, India",01:30:00,11/08/2023
46.396,48.102,-358447,20,1-й Трудовой переулок,03:26:27,11/08/2023
-3.5186763,102.5359834,13644,86,"Bengkulu, Indonesia",03:00:00,11/08/2023
27.103358,93.679645,13802,73,"Naharlagun, Naharlagun, India",02:30:00,11/08/2023
33.7235,73.11822,11739,82,"Islamabad US Embassy, Pakistan",02:00:00,11/08/2023
49.7451,4.719219444,6813,46,"Charleville-Mézières, Champagne Ardenne, France",00:00:00,11/08/2023
44.087397,-103.273777,7488,99,"Credit Union, South Dakota, USA",02:00:00,11/08/2023
65.53496,72.51644,-135472,3,Nadym city center,03:27:34,11/08/2023
40.61004112,-97.86878944,-359473,13,Grandview Street,03:25:48,11/08/2023
-33.927546,18.482759,14067,80,"Maitland, None, South Africa",03:00:00,11/08/2023
39.74341005,39.49515907,4059,109,"Erzincan, Turkey",03:00:00,11/08/2023
38.42037254,27.46129205,14853,96,"Kemalpaşa (yeni), Turkey",03:00:00,11/08/2023
39.3900115,141.1158842,1879,25,"Kajomachi, Hanamaki, Iwate, Japan (花城花巻市)",02:00:00,11/08/2023
13.915147,100.524006,-81919,121,สี่แยกสหกรณ์ 3 (ถนนเลี่ยงเมือง) ต.บางพูด อ.ปากเกร็ด จ.นนทบุรี (ทน.ปากเกร็ด),03:00:00,11/08/2023
26.9502929,75.730943,11304,158,"Shastri Nagar, Jaipur, India",02:30:00,11/08/2023
7.884746,-76.635689,-376687,38,Waira S29 Apartado 6d48e4,03:29:05,11/08/2023
-32.2196,148.5777,10719,13,Central West LLS Dubbo,02:00:00,11/08/2023
-41.238,146.42,10725,55,Latrobe,03:00:00,11/08/2023
29.67416425,-95.33750105,-398503,127,HFD Station 35,02:00:00,11/08/2023
34.16119,77.580574,-216862,26,NASA_AQCS_119,03:27:35,11/08/2023
53.20058691,44.9977358,-245032,40,ulitsa Suvorova,03:17:17,11/08/2023
46.8267,130.3961,7272,72,"Power plant, Jiamusi (佳木斯发电厂)",02:00:00,11/08/2023
45.99666,-77.44128,-340009,64,AQSU-Petawawa-1,03:26:45,11/08/2023
50.052,72.942,-114523,55,Темиртау (СШ 16),03:24:01,11/08/2023
-27.7708,153.03,13800,37,North Maclean,02:00:00,11/08/2023
58.370596,26.734879,9455,24,"Tartu, Estonia",03:00:00,11/08/2023
39.56,-1.282777778,6642,37,"Caudete de las Fuentes, Valencia, Spain",01:00:00,11/08/2023
35.5294,106.7039,7147,93,"bówùguǎn, Pingliang (平凉博物馆)",02:00:00,11/08/2023
24.9624,102.625,1379,45,"Xishan Forest Park, Kunming (昆明西山森林公园)",02:00:00,11/08/2023
60.37408,5.34042,2629,15,"Danmarksplass, Bergen, Norway",01:00:00,11/08/2023
50.37167,-4.142361,3202,42,"Plymouth Centre, United Kingdom",01:00:00,11/08/2023
32.509789,-92.04605,6517,18,"Monroe Airport site, Louisiana, USA",02:00:00,11/08/2023
35.61975,-106.07968,6281,41,"Santa Fe Airport, New Mexico, USA",01:00:00,11/08/2023
57.012,40.984,-196681,62,улица Андрианова,03:24:58,11/08/2023
51.3632,-55.587,-400951,18,AQSU-68F9,03:26:08,11/08/2023
24.632203,121.792928,1650,46,"Dongshan, Taiwan (冬山)",03:00:00,11/08/2023
41.18222,-104.778336,9526,40,"Cheyenne NCore, Wyoming, USA",02:00:00,11/08/2023
43.07378,-89.43595,5933,56,"Madison-east, Wisconsin, USA",03:00:00,11/08/2023
53.285833,-6.131944,13380,40,"Dun Laoghaire, Ireland",01:00:00,11/08/2023
41.2474,-95.9731,7363,42,"Ncore, Nebraska, USA",03:00:00,11/08/2023
44.621,-124.046,-398251,31,Gladys Valley Bldg,02:00:00,11/08/2023
9.126017,99.325145,1826,53,"Regional Environmental Office 14, Surat Thani, Thailand (สำนักงานสิ่งแวดล้อมภาคที่ 14)",03:00:00,11/08/2023
0.3579283,32.5843603,-398554,153,Kyebando - KLA,02:00:00,11/08/2023
45.071717,-64.479792,8854,17,"Kentville, Nova Scotia, Canada",02:00:00,11/08/2023
52.832459,-119.269821,4249,5,"Valemount Firehall, British Comlumbia, Canada",02:00:00,11/08/2023
47.47228,101.46247,-369397,14,Arkhangai,03:27:41,11/08/2023
35.2046731,132.4994755,2475,42,"Nagahisacho Nagahisa, Oda, Shimane, Japan (大田一般環境大気測定局大田市)",02:00:00,11/08/2023
37.887291,34.553902,14834,61,"Bor, Turkey",03:00:00,11/08/2023
37.988028,23.727628,12414,50,"Aristotelous, Greece",03:00:00,11/08/2023
54.031129,19.03278,6568,34,"Malbork, Poland",01:00:00,11/08/2023
-37.07761981,-73.1541365,14754,70,"Lota urbana, Chile",02:00:00,11/08/2023
32.329111,-90.182722,7432,37,"Jackson NCORE, Mississippi, USA",03:00:00,11/08/2023
26.0696153,-97.1621996,220,55,"Isla Blanca Park, Harlingen, Texas",01:00:00,11/08/2023
42.82231,-106.36501,11933,37,"Casper Gaseous, Wyoming, USA",02:00:00,11/08/2023
16.5150833,80.5181667,11280,72,"Secretariat, Amaravati, India",02:30:00,11/08/2023
5.54,-73.632004,-373075,52,Asoalfra Raquira 1 9d5190,03:29:03,11/08/2023
43.123704,-94.693518,6919,53,"Emmetsburg, Iowa, USA",02:00:00,11/08/2023
-1.936231,30.077951,13853,95,"Kigali US Embassy, Rwanda",02:00:00,11/08/2023
47.8664611,107.1180194,8601,48,"Urgakh Naran, Ulaanbaatar (Ургах наран)",01:00:00,11/08/2023
18.239603,-66.06484,-84784,3,"Hacienda San Jose, Caguas PR",03:25:07,11/08/2023
31.7467425,-106.4027843,207,68,"Ascarate Park SE, El Paso, Texas",02:00:00,11/08/2023
-39.6778,175.80084,14877,17,"Taihape Air Quality At Taihape, New Zealand",02:00:00,11/08/2023
32.72683,-103.12298,6279,61,"Hobbs Jefferson, New Mexico, USA",01:00:00,11/08/2023
33.2013721,130.5927305,7983,57,"Tachibanamachi Tanigawa, Yame-shi, Fukuoka-ken, Japan (八女八女市)",03:00:00,11/08/2023
38.27904,26.2341,14856,41,"Çeşme, Turkey",03:00:00,11/08/2023
10.2680076,-61.4670484,13838,29,"San Fernando, Trinidad and Tobago",02:00:00,11/08/2023
49.54757987,25.60879909,-348823,57,Divochyi Lane,03:28:00,11/08/2023
-23.5208,148.165,14869,38,Emerald,02:00:00,11/08/2023
28.4227,77.0667,12816,215,"Sector-51, Gurugram, India",02:30:00,11/08/2023
30.826055,35.979745,13584,71,"AlHasa, Tafeeleh, Jordan (محطة الحسا)",02:00:00,11/08/2023
35.6322,-83.9422,7537,37,"Look Rock - GSMNP, Tennessee, USA",03:00:00,11/08/2023
50.916932,-0.449548,3216,37,"Storrington Roadside, United Kingdom",01:00:00,11/08/2023
52.86978383,-8.760196567,-207286,239,Tulla ED,03:25:21,11/08/2023
27.599444,-99.533333,199,56,"World Trade Bridge, Laredo, Texas",01:00:00,11/08/2023
